date,ticker,in_index,yf_ticker
2013-07-31,FISV,1,FISV
2013-07-31,FOSL,1,FOSL
2013-07-31,FOXA,1,FOXA
2013-07-31,GILD,1,GILD
2013-07-31,GOLD,1,GOLD
2013-07-31,GOOG,1,GOOGL
2013-07-31,GRMN,1,GRMN
2013-07-31,HSIC,1,HSIC
2013-07-31,INTC,1,INTC
2013-07-31,INTU,1,INTU
2013-07-31,ISRG,1,ISRG
2013-07-31,KLAC,1,KLAC
2013-07-31,KRFT,1,KHC
2013-07-31,LBTYA,1,LBTYA
2013-07-31,LIFE,1,LIFE
2013-07-31,LLTC,1,LLTC
2013-07-31,LMCA,1,STRZA
2013-07-31,MAT,1,MAT
2013-07-31,MCHP,1,MCHP
2013-07-31,MDLZ,1,MDLZ
2013-07-31,MNST,1,MNST
2013-07-31,MSFT,1,MSFT
2013-07-31,MU,1,MU
2013-07-31,MXIM,1,MXIM
2013-07-31,MYL,1,MYL
2013-07-31,NFLX,1,NFLX
2013-07-31,NTAP,1,NTAP
2013-07-31,NUAN,1,NUAN
2013-07-31,NVDA,1,NVDA
2013-07-31,ORLY,1,ORLY
2013-07-31,PAYX,1,PAYX
2013-07-31,PCAR,1,PCAR
2013-07-31,PCLN,1,BKNG
2013-07-31,QCOM,1,QCOM
2013-07-31,QRTEA,1,QRTEA
2013-07-31,REGN,1,REGN
2013-07-31,ROST,1,ROST
2013-07-31,SBAC,1,SBAC
2013-07-31,SBUX,1,SBUX
2013-07-31,SHLD,1,SHLD
2013-07-31,SIAL,1,SIAL
2013-07-31,SIRI,1,SIRI
2013-07-31,SNDK,1,SNDK
2013-07-31,SPLS,1,SPLS
2013-07-31,SRCL,1,SRCL
2013-07-31,STX,1,STX
2013-07-31,SYMC,1,NLOK
2013-07-31,TSLA,1,TSLA
2013-07-31,TXN,1,TXN
2013-07-31,VIAB,1,VIAB
2013-07-31,VOD,1,VOD
2013-07-31,VRSK,1,VRSK
2013-07-31,VRTX,1,VRTX
2013-07-31,WDC,1,WDC
2013-07-31,WFM,1,WFM
2013-07-31,WYNN,1,WYNN
2013-07-31,XLNX,1,XLNX
2013-07-31,XRAY,1,XRAY
2013-07-31,YHOO,1,YHOO
2013-08-31,AAPL,1,AAPL
2013-08-31,ADBE,1,ADBE
2013-08-31,ADI,1,ADI
2013-08-31,ADP,1,ADP
2013-08-31,ADSK,1,ADSK
2013-08-31,AKAM,1,AKAM
2013-08-31,ALTR,1,ALTR
2013-08-31,ALXN,1,ALXN
2013-08-31,AMAT,1,AMAT
2013-08-31,AMGN,1,AMGN
2013-08-31,AMZN,1,AMZN
2013-08-31,ATVI,1,ATVI
2013-08-31,AVGO,1,AVGO
2013-08-31,BBBY,1,BBBY
2013-08-31,BIDU,1,BIDU
2013-08-31,BIIB,1,BIIB
2013-08-31,BRCM,1,BRCM
2013-08-31,CA,1,CA
2013-08-31,CELG,1,CELG
2013-08-31,CERN,1,CERN
2013-08-31,CHKP,1,CHKP
2013-08-31,CHRW,1,CHRW
2013-08-31,CHTR,1,CHTR
2013-08-31,CMCSA,1,CMCSA
2013-08-31,COST,1,COST
2013-08-31,CSCO,1,CSCO
2013-08-31,CTRX,1,CTRX
2013-08-31,CTSH,1,CTSH
2013-08-31,CTXS,1,CTXS
2013-08-31,DELL,1,DELL
2013-08-31,DISCA,1,DISCA
2013-08-31,DLTR,1,DLTR
2013-08-31,DTV,1,DTV
2013-08-31,EBAY,1,EBAY
2013-08-31,EQIX,1,EQIX
2013-08-31,ESRX,1,ESRX
2013-08-31,EXPD,1,EXPD
2013-08-31,EXPE,1,EXPE
2013-08-31,FAST,1,FAST
2013-08-31,FB,1,META
2013-08-31,FFIV,1,FFIV
2013-08-31,FISV,1,FISV
2013-08-31,FOSL,1,FOSL
2013-08-31,FOXA,1,FOXA
2013-08-31,GILD,1,GILD
2013-08-31,GMCR,1,GMCR
2013-08-31,GOLD,1,GOLD
2013-08-31,GOOG,1,GOOGL
2013-08-31,GRMN,1,GRMN
2013-08-31,HSIC,1,HSIC
2013-08-31,INTC,1,INTC
2013-08-31,INTU,1,INTU
2013-08-31,ISRG,1,ISRG
2013-08-31,KLAC,1,KLAC
2013-08-31,KRFT,1,KHC
2013-08-31,LBTYA,1,LBTYA
2013-08-31,LLTC,1,LLTC
2013-08-31,LMCA,1,STRZA
2013-08-31,MAT,1,MAT
2013-08-31,MCHP,1,MCHP
2013-08-31,MDLZ,1,MDLZ
2013-08-31,MNST,1,MNST
2013-08-31,MSFT,1,MSFT
2013-08-31,MU,1,MU
2013-08-31,MXIM,1,MXIM
2013-08-31,MYL,1,MYL
2013-08-31,NFLX,1,NFLX
2013-08-31,NTAP,1,NTAP
2013-08-31,NUAN,1,NUAN
2013-08-31,NVDA,1,NVDA
2013-08-31,ORLY,1,ORLY
2013-08-31,PAYX,1,PAYX
2013-08-31,PCAR,1,PCAR
2013-08-31,PCLN,1,BKNG
2013-08-31,QCOM,1,QCOM
2013-08-31,QRTEA,1,QRTEA
2013-08-31,REGN,1,REGN
2013-08-31,ROST,1,ROST
2013-08-31,SBAC,1,SBAC
2013-08-31,SBUX,1,SBUX
2013-08-31,SHLD,1,SHLD
2013-08-31,SIAL,1,SIAL
2013-08-31,SIRI,1,SIRI
2013-08-31,SNDK,1,SNDK
2013-08-31,SPLS,1,SPLS
2013-08-31,SRCL,1,SRCL
2013-08-31,STX,1,STX
2013-08-31,SYMC,1,NLOK
2013-08-31,TSLA,1,TSLA
2013-08-31,TXN,1,TXN
2013-08-31,VIAB,1,VIAB
2013-08-31,VOD,1,VOD
2013-08-31,VRSK,1,VRSK
2013-08-31,VRTX,1,VRTX
2013-08-31,WDC,1,WDC
2013-08-31,WFM,1,WFM
2013-08-31,WYNN,1,WYNN
2013-08-31,XLNX,1,XLNX
2013-08-31,XRAY,1,XRAY
2013-08-31,YHOO,1,YHOO
2013-09-30,AAPL,1,AAPL
2013-09-30,ADBE,1,ADBE
2013-09-30,ADI,1,ADI
2013-09-30,ADP,1,ADP
2013-09-30,ADSK,1,ADSK
2013-09-30,AKAM,1,AKAM
2013-09-30,ALTR,1,ALTR
2013-09-30,ALXN,1,ALXN
2013-09-30,AMAT,1,AMAT
2013-09-30,AMGN,1,AMGN
2013-09-30,AMZN,1,AMZN
2013-09-30,ATVI,1,ATVI
2013-09-30,AVGO,1,AVGO
2013-09-30,BBBY,1,BBBY
2013-09-30,BIDU,1,BIDU
2013-09-30,BIIB,1,BIIB
2013-09-30,BRCM,1,BRCM
2013-09-30,CA,1,CA
2013-09-30,CELG,1,CELG
2013-09-30,CERN,1,CERN
2013-09-30,CHKP,1,CHKP
2013-09-30,CHRW,1,CHRW
2013-09-30,CHTR,1,CHTR
2013-09-30,CMCSA,1,CMCSA
2013-09-30,COST,1,COST
2013-09-30,CSCO,1,CSCO
2013-09-30,CTRX,1,CTRX
2013-09-30,CTSH,1,CTSH
2013-09-30,CTXS,1,CTXS
2013-09-30,DELL,1,DELL
2013-09-30,DISCA,1,DISCA
2013-09-30,DLTR,1,DLTR
2013-09-30,DTV,1,DTV
2013-09-30,EBAY,1,EBAY
2013-09-30,EQIX,1,EQIX
2013-09-30,ESRX,1,ESRX
2013-09-30,EXPD,1,EXPD
2013-09-30,EXPE,1,EXPE
2013-09-30,FAST,1,FAST
2013-09-30,FB,1,META
2013-09-30,FFIV,1,FFIV
2013-09-30,FISV,1,FISV
2013-09-30,FOSL,1,FOSL
2013-09-30,FOXA,1,FOXA
2013-09-30,GILD,1,GILD
2013-09-30,GMCR,1,GMCR
2013-09-30,GOLD,1,GOLD
2013-09-30,GOOG,1,GOOGL
2013-09-30,GRMN,1,GRMN
2013-09-30,HSIC,1,HSIC
2013-09-30,INTC,1,INTC
2013-09-30,INTU,1,INTU
2013-09-30,ISRG,1,ISRG
2013-09-30,KLAC,1,KLAC
2013-09-30,KRFT,1,KHC
2013-09-30,LBTYA,1,LBTYA
2013-09-30,LLTC,1,LLTC
2013-09-30,LMCA,1,STRZA
2013-09-30,MAT,1,MAT
2013-09-30,MCHP,1,MCHP
2013-09-30,MDLZ,1,MDLZ
2013-09-30,MNST,1,MNST
2013-09-30,MSFT,1,MSFT
2013-09-30,MU,1,MU
2013-09-30,MXIM,1,MXIM
2013-09-30,MYL,1,MYL
2013-09-30,NFLX,1,NFLX
2013-09-30,NTAP,1,NTAP
2013-09-30,NUAN,1,NUAN
2013-09-30,NVDA,1,NVDA
2013-09-30,ORLY,1,ORLY
2013-09-30,PAYX,1,PAYX
2013-09-30,PCAR,1,PCAR
2013-09-30,PCLN,1,BKNG
2013-09-30,QCOM,1,QCOM
2013-09-30,QRTEA,1,QRTEA
2013-09-30,REGN,1,REGN
2013-09-30,ROST,1,ROST
2013-09-30,SBAC,1,SBAC
2013-09-30,SBUX,1,SBUX
2013-09-30,SHLD,1,SHLD
2013-09-30,SIAL,1,SIAL
2013-09-30,SIRI,1,SIRI
2013-09-30,SNDK,1,SNDK
2013-09-30,SPLS,1,SPLS
2013-09-30,SRCL,1,SRCL
2013-09-30,STX,1,STX
2013-09-30,SYMC,1,NLOK
2013-09-30,TSLA,1,TSLA
2013-09-30,TXN,1,TXN
2013-09-30,VIAB,1,VIAB
2013-09-30,VOD,1,VOD
2013-09-30,VRSK,1,VRSK
2013-09-30,VRTX,1,VRTX
2013-09-30,WDC,1,WDC
2013-09-30,WFM,1,WFM
2013-09-30,WYNN,1,WYNN
2013-09-30,XLNX,1,XLNX
2013-09-30,XRAY,1,XRAY
2013-09-30,YHOO,1,YHOO
2013-10-31,AAPL,1,AAPL
2013-10-31,ADBE,1,ADBE
2013-10-31,ADI,1,ADI
2013-10-31,ADP,1,ADP
2013-10-31,ADSK,1,ADSK
2013-10-31,AKAM,1,AKAM
2013-10-31,ALTR,1,ALTR
2013-10-31,ALXN,1,ALXN
2013-10-31,AMAT,1,AMAT
2013-10-31,AMGN,1,AMGN
2013-10-31,AMZN,1,AMZN
2013-10-31,ATVI,1,ATVI
2013-10-31,AVGO,1,AVGO
2013-10-31,BBBY,1,BBBY
2013-10-31,BIDU,1,BIDU
2013-10-31,BIIB,1,BIIB
2013-10-31,BRCM,1,BRCM
2013-10-31,CA,1,CA
2013-10-31,CELG,1,CELG
2013-10-31,CERN,1,CERN
2013-10-31,CHKP,1,CHKP
2013-10-31,CHRW,1,CHRW
2013-10-31,CHTR,1,CHTR
2013-10-31,CMCSA,1,CMCSA
2013-10-31,COST,1,COST
2013-10-31,CSCO,1,CSCO
2013-10-31,CTRX,1,CTRX
2013-10-31,CTSH,1,CTSH
2013-10-31,CTXS,1,CTXS
2013-10-31,DISCA,1,DISCA
2013-10-31,DLTR,1,DLTR
2013-10-31,DTV,1,DTV
2013-10-31,EBAY,1,EBAY
2013-10-31,EQIX,1,EQIX
2013-10-31,ESRX,1,ESRX
2013-10-31,EXPD,1,EXPD
2013-10-31,EXPE,1,EXPE
2013-10-31,FAST,1,FAST
2013-10-31,FB,1,META
2013-10-31,FFIV,1,FFIV
2013-10-31,FISV,1,FISV
2013-10-31,FOSL,1,FOSL
2013-10-31,FOXA,1,FOXA
2013-10-31,GILD,1,GILD
2013-10-31,GMCR,1,GMCR
2013-10-31,GOLD,1,GOLD
2013-10-31,GOOG,1,GOOGL
2013-10-31,GRMN,1,GRMN
2013-10-31,HSIC,1,HSIC
2013-10-31,INTC,1,INTC
2013-10-31,INTU,1,INTU
2013-10-31,ISRG,1,ISRG
2013-10-31,KLAC,1,KLAC
2013-10-31,KRFT,1,KHC
2013-10-31,LBTYA,1,LBTYA
2013-10-31,LLTC,1,LLTC
2013-10-31,LMCA,1,STRZA
2013-10-31,MAT,1,MAT
2013-10-31,MCHP,1,MCHP
2013-10-31,MDLZ,1,MDLZ
2013-10-31,MNST,1,MNST
2013-10-31,MSFT,1,MSFT
2013-10-31,MU,1,MU
2013-10-31,MXIM,1,MXIM
2013-10-31,MYL,1,MYL
2013-10-31,NFLX,1,NFLX
2013-10-31,NTAP,1,NTAP
2013-10-31,NUAN,1,NUAN
2013-10-31,NVDA,1,NVDA
2013-10-31,ORLY,1,ORLY
2013-10-31,PAYX,1,PAYX
2013-10-31,PCAR,1,PCAR
2013-10-31,PCLN,1,BKNG
2013-10-31,QCOM,1,QCOM
2013-10-31,QRTEA,1,QRTEA
2013-10-31,REGN,1,REGN
2013-10-31,ROST,1,ROST
2013-10-31,SBAC,1,SBAC
2013-10-31,SBUX,1,SBUX
2013-10-31,SHLD,1,SHLD
2013-10-31,SIAL,1,SIAL
2013-10-31,SIRI,1,SIRI
2013-10-31,SNDK,1,SNDK
2013-10-31,SPLS,1,SPLS
2013-10-31,SRCL,1,SRCL
2013-10-31,STX,1,STX
2013-10-31,SYMC,1,NLOK
2013-10-31,TSLA,1,TSLA
2013-10-31,TXN,1,TXN
2013-10-31,VIAB,1,VIAB
2013-10-31,VIP,1,VIP
2013-10-31,VOD,1,VOD
2013-10-31,VRSK,1,VRSK
2013-10-31,VRTX,1,VRTX
2013-10-31,WDC,1,WDC
2013-10-31,WFM,1,WFM
2013-10-31,WYNN,1,WYNN
2013-10-31,XLNX,1,XLNX
2013-10-31,XRAY,1,XRAY
2013-10-31,YHOO,1,YHOO
2013-11-30,AAPL,1,AAPL
2013-11-30,ADBE,1,ADBE
2013-11-30,ADI,1,ADI
2013-11-30,ADP,1,ADP
2013-11-30,ADSK,1,ADSK
2013-11-30,AKAM,1,AKAM
2013-11-30,ALTR,1,ALTR
2013-11-30,ALXN,1,ALXN
2013-11-30,AMAT,1,AMAT
2013-11-30,AMGN,1,AMGN
2013-11-30,AMZN,1,AMZN
2013-11-30,ATVI,1,ATVI
2013-11-30,AVGO,1,AVGO
2013-11-30,BBBY,1,BBBY
2013-11-30,BIDU,1,BIDU
2013-11-30,BIIB,1,BIIB
2013-11-30,BRCM,1,BRCM
2013-11-30,CA,1,CA
2013-11-30,CELG,1,CELG
2013-11-30,CERN,1,CERN
2013-11-30,CHKP,1,CHKP
2013-11-30,CHRW,1,CHRW
2013-11-30,CHTR,1,CHTR
2013-11-30,CMCSA,1,CMCSA
2013-11-30,COST,1,COST
2013-11-30,CSCO,1,CSCO
2013-11-30,CTRX,1,CTRX
2013-11-30,CTSH,1,CTSH
2013-11-30,CTXS,1,CTXS
2013-11-30,DISCA,1,DISCA
2013-11-30,DLTR,1,DLTR
2013-11-30,DTV,1,DTV
2013-11-30,EBAY,1,EBAY
2013-11-30,EQIX,1,EQIX
2013-11-30,ESRX,1,ESRX
2013-11-30,EXPD,1,EXPD
2013-11-30,EXPE,1,EXPE
2013-11-30,FAST,1,FAST
2013-11-30,FB,1,META
2013-11-30,FFIV,1,FFIV
2013-11-30,FISV,1,FISV
2013-11-30,FOSL,1,FOSL
2013-11-30,FOXA,1,FOXA
2013-11-30,GILD,1,GILD
2013-11-30,GMCR,1,GMCR
2013-11-30,GOOG,1,GOOGL
2013-11-30,GRMN,1,GRMN
2013-11-30,HSIC,1,HSIC
2013-11-30,INTC,1,INTC
2013-11-30,INTU,1,INTU
2013-11-30,ISRG,1,ISRG
2013-11-30,KLAC,1,KLAC
2013-11-30,KRFT,1,KHC
2013-11-30,LBTYA,1,LBTYA
2013-11-30,LLTC,1,LLTC
2013-11-30,LMCA,1,STRZA
2013-11-30,MAR,1,MAR
2013-11-30,MAT,1,MAT
2013-11-30,MCHP,1,MCHP
2013-11-30,MDLZ,1,MDLZ
2013-11-30,MNST,1,MNST
2013-11-30,MSFT,1,MSFT
2013-11-30,MU,1,MU
2013-11-30,MXIM,1,MXIM
2013-11-30,MYL,1,MYL
2013-11-30,NFLX,1,NFLX
2013-11-30,NTAP,1,NTAP
2013-11-30,NUAN,1,NUAN
2013-11-30,NVDA,1,NVDA
2013-11-30,ORLY,1,ORLY
2013-11-30,PAYX,1,PAYX
2013-11-30,PCAR,1,PCAR
2013-11-30,PCLN,1,BKNG
2013-11-30,QCOM,1,QCOM
2013-11-30,QRTEA,1,QRTEA
2013-11-30,REGN,1,REGN
2013-11-30,ROST,1,ROST
2013-11-30,SBAC,1,SBAC
2013-11-30,SBUX,1,SBUX
2013-11-30,SHLD,1,SHLD
2013-11-30,SIAL,1,SIAL
2013-11-30,SIRI,1,SIRI
2013-11-30,SNDK,1,SNDK
2013-11-30,SPLS,1,SPLS
2013-11-30,SRCL,1,SRCL
2013-11-30,STX,1,STX
2013-11-30,SYMC,1,NLOK
2013-11-30,TSLA,1,TSLA
2013-11-30,TXN,1,TXN
2013-11-30,VIAB,1,VIAB
2013-11-30,VIP,1,VIP
2013-11-30,VOD,1,VOD
2013-11-30,VRSK,1,VRSK
2013-11-30,VRTX,1,VRTX
2013-11-30,WDC,1,WDC
2013-11-30,WFM,1,WFM
2013-11-30,WYNN,1,WYNN
2013-11-30,XLNX,1,XLNX
2013-11-30,XRAY,1,XRAY
2013-11-30,YHOO,1,YHOO
2013-12-31,AAPL,1,AAPL
2013-12-31,ADBE,1,ADBE
2013-12-31,ADI,1,ADI
2013-12-31,ADP,1,ADP
2013-12-31,ADSK,1,ADSK
2013-12-31,AKAM,1,AKAM
2013-12-31,ALTR,1,ALTR
2013-12-31,ALXN,1,ALXN
2013-12-31,AMAT,1,AMAT
2013-12-31,AMGN,1,AMGN
2013-12-31,AMZN,1,AMZN
2013-12-31,ATVI,1,ATVI
2013-12-31,AVGO,1,AVGO
2013-12-31,BBBY,1,BBBY
2013-12-31,BIDU,1,BIDU
2013-12-31,BIIB,1,BIIB
2013-12-31,BRCM,1,BRCM
2013-12-31,CA,1,CA
2013-12-31,CELG,1,CELG
2013-12-31,CERN,1,CERN
2013-12-31,CHKP,1,CHKP
2013-12-31,CHRW,1,CHRW
2013-12-31,CHTR,1,CHTR
2013-12-31,CMCSA,1,CMCSA
2013-12-31,COST,1,COST
2013-12-31,CSCO,1,CSCO
2013-12-31,CTRX,1,CTRX
2013-12-31,CTSH,1,CTSH
2013-12-31,CTXS,1,CTXS
2013-12-31,DISCA,1,DISCA
2013-12-31,DISH,1,DISH
2013-12-31,DLTR,1,DLTR
2013-12-31,DTV,1,DTV
2013-12-31,EBAY,1,EBAY
2013-12-31,EQIX,1,EQIX
2013-12-31,ESRX,1,ESRX
2013-12-31,EXPD,1,EXPD
2013-12-31,EXPE,1,EXPE
2013-12-31,FAST,1,FAST
2013-12-31,FB,1,META
2013-12-31,FFIV,1,FFIV
2013-12-31,FISV,1,FISV
2013-12-31,FOXA,1,FOXA
2013-12-31,GILD,1,GILD
2013-12-31,GMCR,1,GMCR
2013-12-31,GOOG,1,GOOGL
2013-12-31,GRMN,1,GRMN
2013-12-31,HSIC,1,HSIC
2013-12-31,ILMN,1,ILMN
2013-12-31,INTC,1,INTC
2013-12-31,INTU,1,INTU
2013-12-31,ISRG,1,ISRG
2013-12-31,KLAC,1,KLAC
2013-12-31,KRFT,1,KHC
2013-12-31,LBTYA,1,LBTYA
2013-12-31,LLTC,1,LLTC
2013-12-31,LMCA,1,STRZA
2013-12-31,MAR,1,MAR
2013-12-31,MAT,1,MAT
2013-12-31,MDLZ,1,MDLZ
2013-12-31,MNST,1,MNST
2013-12-31,MSFT,1,MSFT
2013-12-31,MU,1,MU
2013-12-31,MXIM,1,MXIM
2013-12-31,MYL,1,MYL
2013-12-31,NFLX,1,NFLX
2013-12-31,NTAP,1,NTAP
2013-12-31,NVDA,1,NVDA
2013-12-31,NXPI,1,NXPI
2013-12-31,ORLY,1,ORLY
2013-12-31,PAYX,1,PAYX
2013-12-31,PCAR,1,PCAR
2013-12-31,PCLN,1,BKNG
2013-12-31,QCOM,1,QCOM
2013-12-31,QRTEA,1,QRTEA
2013-12-31,REGN,1,REGN
2013-12-31,ROST,1,ROST
2013-12-31,SBAC,1,SBAC
2013-12-31,SBUX,1,SBUX
2013-12-31,SIAL,1,SIAL
2013-12-31,SIRI,1,SIRI
2013-12-31,SNDK,1,SNDK
2013-12-31,SPLS,1,SPLS
2013-12-31,SRCL,1,SRCL
2013-12-31,STX,1,STX
2013-12-31,SYMC,1,NLOK
2013-12-31,TRIP,1,TRIP
2013-12-31,TSCO,1,TSCO
2013-12-31,TSLA,1,TSLA
2013-12-31,TXN,1,TXN
2013-12-31,VIAB,1,VIAB
2013-12-31,VIP,1,VIP
2013-12-31,VOD,1,VOD
2013-12-31,VRSK,1,VRSK
2013-12-31,VRTX,1,VRTX
2013-12-31,WDC,1,WDC
2013-12-31,WFM,1,WFM
2013-12-31,WYNN,1,WYNN
2013-12-31,XLNX,1,XLNX
2013-12-31,YHOO,1,YHOO
2014-01-31,AAPL,1,AAPL
2014-01-31,ADBE,1,ADBE
2014-01-31,ADI,1,ADI
2014-01-31,ADP,1,ADP
2014-01-31,ADSK,1,ADSK
2014-01-31,AKAM,1,AKAM
2014-01-31,ALTR,1,ALTR
2014-01-31,ALXN,1,ALXN
2014-01-31,AMAT,1,AMAT
2014-01-31,AMGN,1,AMGN
2014-01-31,AMZN,1,AMZN
2014-01-31,ATVI,1,ATVI
2014-01-31,AVGO,1,AVGO
2014-01-31,BBBY,1,BBBY
2014-01-31,BIDU,1,BIDU
2014-01-31,BIIB,1,BIIB
2014-01-31,BRCM,1,BRCM
2014-01-31,CA,1,CA
2014-01-31,CELG,1,CELG
2014-01-31,CERN,1,CERN
2014-01-31,CHKP,1,CHKP
2014-01-31,CHRW,1,CHRW
2014-01-31,CHTR,1,CHTR
2014-01-31,CMCSA,1,CMCSA
2014-01-31,COST,1,COST
2014-01-31,CSCO,1,CSCO
2014-01-31,CTRX,1,CTRX
2014-01-31,CTSH,1,CTSH
2014-01-31,CTXS,1,CTXS
2014-01-31,DISCA,1,DISCA
2014-01-31,DISH,1,DISH
2014-01-31,DLTR,1,DLTR
2014-01-31,DTV,1,DTV
2014-01-31,EBAY,1,EBAY
2014-01-31,EQIX,1,EQIX
2014-01-31,ESRX,1,ESRX
2014-01-31,EXPD,1,EXPD
2014-01-31,EXPE,1,EXPE
2014-01-31,FAST,1,FAST
2014-01-31,FB,1,META
2014-01-31,FFIV,1,FFIV
2014-01-31,FISV,1,FISV
2014-01-31,FOXA,1,FOXA
2014-01-31,GILD,1,GILD
2014-01-31,GMCR,1,GMCR
2014-01-31,GOOG,1,GOOGL
2014-01-31,GRMN,1,GRMN
2014-01-31,HSIC,1,HSIC
2014-01-31,ILMN,1,ILMN
2014-01-31,INTC,1,INTC
2014-01-31,INTU,1,INTU
2014-01-31,ISRG,1,ISRG
2014-01-31,KLAC,1,KLAC
2014-01-31,KRFT,1,KHC
2014-01-31,LBTYA,1,LBTYA
2014-01-31,LLTC,1,LLTC
2014-01-31,LMCA,1,STRZA
2014-01-31,MAR,1,MAR
2014-01-31,MAT,1,MAT
2014-01-31,MDLZ,1,MDLZ
2014-01-31,MNST,1,MNST
2014-01-31,MSFT,1,MSFT
2014-01-31,MU,1,MU
2014-01-31,MXIM,1,MXIM
2014-01-31,MYL,1,MYL
2014-01-31,NFLX,1,NFLX
2014-01-31,NTAP,1,NTAP
2014-01-31,NVDA,1,NVDA
2014-01-31,NXPI,1,NXPI
2014-01-31,ORLY,1,ORLY
2014-01-31,PAYX,1,PAYX
2014-01-31,PCAR,1,PCAR
2014-01-31,PCLN,1,BKNG
2014-01-31,QCOM,1,QCOM
2014-01-31,QRTEA,1,QRTEA
2014-01-31,REGN,1,REGN
2014-01-31,ROST,1,ROST
2014-01-31,SBAC,1,SBAC
2014-01-31,SBUX,1,SBUX
2014-01-31,SIAL,1,SIAL
2014-01-31,SIRI,1,SIRI
2014-01-31,SNDK,1,SNDK
2014-01-31,SPLS,1,SPLS
2014-01-31,SRCL,1,SRCL
2014-01-31,STX,1,STX
2014-01-31,SYMC,1,NLOK
2014-01-31,TRIP,1,TRIP
2014-01-31,TSCO,1,TSCO
2014-01-31,TSLA,1,TSLA
2014-01-31,TXN,1,TXN
2014-01-31,VIAB,1,VIAB
2014-01-31,VIP,1,VIP
2014-01-31,VOD,1,VOD
2014-01-31,VRSK,1,VRSK
2014-01-31,VRTX,1,VRTX
2014-01-31,WDC,1,WDC
2014-01-31,WFM,1,WFM
2014-01-31,WYNN,1,WYNN
2014-01-31,XLNX,1,XLNX
2014-01-31,YHOO,1,YHOO
2014-02-28,AAPL,1,AAPL
2014-02-28,ADBE,1,ADBE
2014-02-28,ADI,1,ADI
2014-02-28,ADP,1,ADP
2014-02-28,ADSK,1,ADSK
2014-02-28,AKAM,1,AKAM
2014-02-28,ALTR,1,ALTR
2014-02-28,ALXN,1,ALXN
2014-02-28,AMAT,1,AMAT
2014-02-28,AMGN,1,AMGN
2014-02-28,AMZN,1,AMZN
2014-02-28,ATVI,1,ATVI
2014-02-28,AVGO,1,AVGO
2014-02-28,BBBY,1,BBBY
2014-02-28,BIDU,1,BIDU
2014-02-28,BIIB,1,BIIB
2014-02-28,BRCM,1,BRCM
2014-02-28,CA,1,CA
2014-02-28,CELG,1,CELG
2014-02-28,CERN,1,CERN
2014-02-28,CHKP,1,CHKP
2014-02-28,CHRW,1,CHRW
2014-02-28,CHTR,1,CHTR
2014-02-28,CMCSA,1,CMCSA
2014-02-28,COST,1,COST
2014-02-28,CSCO,1,CSCO
2014-02-28,CTRX,1,CTRX
2014-02-28,CTSH,1,CTSH
2014-02-28,CTXS,1,CTXS
2014-02-28,DISCA,1,DISCA
2014-02-28,DISH,1,DISH
2014-02-28,DLTR,1,DLTR
2014-02-28,DTV,1,DTV
2014-02-28,EBAY,1,EBAY
2014-02-28,EQIX,1,EQIX
2014-02-28,ESRX,1,ESRX
2014-02-28,EXPD,1,EXPD
2014-02-28,EXPE,1,EXPE
2014-02-28,FAST,1,FAST
2014-02-28,FB,1,META
2014-02-28,FFIV,1,FFIV
2014-02-28,FISV,1,FISV
2014-02-28,FOXA,1,FOXA
2014-02-28,GILD,1,GILD
2014-02-28,GMCR,1,GMCR
2014-02-28,GOOG,1,GOOGL
2014-02-28,GRMN,1,GRMN
2014-02-28,HSIC,1,HSIC
2014-02-28,ILMN,1,ILMN
2014-02-28,INTC,1,INTC
2014-02-28,INTU,1,INTU
2014-02-28,ISRG,1,ISRG
2014-02-28,KLAC,1,KLAC
2014-02-28,KRFT,1,KHC
2014-02-28,LBTYA,1,LBTYA
2014-02-28,LLTC,1,LLTC
2014-02-28,LMCA,1,STRZA
2014-02-28,MAR,1,MAR
2014-02-28,MAT,1,MAT
2014-02-28,MDLZ,1,MDLZ
2014-02-28,MNST,1,MNST
2014-02-28,MSFT,1,MSFT
2014-02-28,MU,1,MU
2014-02-28,MXIM,1,MXIM
2014-02-28,MYL,1,MYL
2014-02-28,NFLX,1,NFLX
2014-02-28,NTAP,1,NTAP
2014-02-28,NVDA,1,NVDA
2014-02-28,NXPI,1,NXPI
2014-02-28,ORLY,1,ORLY
2014-02-28,PAYX,1,PAYX
2014-02-28,PCAR,1,PCAR
2014-02-28,PCLN,1,BKNG
2014-02-28,QCOM,1,QCOM
2014-02-28,QRTEA,1,QRTEA
2014-02-28,REGN,1,REGN
2014-02-28,ROST,1,ROST
2014-02-28,SBAC,1,SBAC
2014-02-28,SBUX,1,SBUX
2014-02-28,SIAL,1,SIAL
2014-02-28,SIRI,1,SIRI
2014-02-28,SNDK,1,SNDK
2014-02-28,SPLS,1,SPLS
2014-02-28,SRCL,1,SRCL
2014-02-28,STX,1,STX
2014-02-28,SYMC,1,NLOK
2014-02-28,TRIP,1,TRIP
2014-02-28,TSCO,1,TSCO
2014-02-28,TSLA,1,TSLA
2014-02-28,TXN,1,TXN
2014-02-28,VIAB,1,VIAB
2014-02-28,VIP,1,VIP
2014-02-28,VOD,1,VOD
2014-02-28,VRSK,1,VRSK
2014-02-28,VRTX,1,VRTX
2014-02-28,WDC,1,WDC
2014-02-28,WFM,1,WFM
2014-02-28,WYNN,1,WYNN
